"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","調布市","多摩川七丁目","","20","9","-39731.4","-26481.0","35.641525","139.540922","1","1","0","0"
"東京都","調布市","小島町三丁目","","82","9","-39204.5","-26478.4","35.646275","139.540934","1","1","0","0"
"東京都","調布市","富士見町二丁目","","13","9","-37826.2","-26354.7","35.658702","139.542255","1","1","0","0"
"東京都","調布市","富士見町二丁目","","16","9","-37651.6","-26461.4","35.660273","139.541071","1","0","0","0"
"東京都","調布市","富士見町三丁目","","19","9","-37462.7","-26446.1","35.661976","139.541234","1","0","0","0"
"東京都","調布市","富士見町三丁目","","21","9","-37636.7","-26364.1","35.660409","139.542145","1","1","0","0"
"東京都","調布市","富士見町二丁目","","13","9","-37784.4","-26439.8","35.659076","139.541314","1","0","0","0"
"東京都","調布市","富士見町三丁目","","19","9","-37437.6","-26430.0","35.662202","139.541410","1","0","0","0"
"東京都","調布市","富士見町三丁目","","25","9","-37271.1","-26390.4","35.663704","139.541843","1","1","0","0"
"東京都","調布市","小島町一丁目","","4","9","-38180.8","-26417.4","35.655504","139.541575","1","1","0","0"
"東京都","調布市","富士見町三丁目","","19","9","-37413.1","-26416.2","35.662424","139.541562","1","0","0","0"
"東京都","調布市","小島町三丁目","","68","9","-38894.3","-26439.4","35.649073","139.541355","1","1","0","0"
"東京都","調布市","富士見町三丁目","","21","9","-37542.7","-26349.7","35.661257","139.542301","1","0","0","0"
"東京都","調布市","富士見町三丁目","","19","9","-37385.6","-26388.6","35.662672","139.541866","1","0","0","0"
"東京都","調布市","富士見町三丁目","","21","9","-37583.7","-26374.1","35.660887","139.542033","1","0","0","0"
"東京都","調布市","多摩川六丁目","","29","9","-39555.3","-26389.7","35.643116","139.541925","1","1","0","0"
"東京都","調布市","小島町三丁目","","74","9","-39047.5","-26409.4","35.647692","139.541691","1","1","0","0"
"東京都","調布市","多摩川六丁目","","28","9","-39519.2","-26389.4","35.643441","139.541927","1","1","0","0"
"東京都","調布市","多摩川六丁目","","23","9","-39492.0","-26381.5","35.643687","139.542013","1","1","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39719.3","-26393.9","35.641637","139.541884","1","1","0","0"
"東京都","調布市","富士見町三丁目","","21","9","-37445.0","-26331.4","35.662139","139.542500","1","0","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39779.3","-26391.7","35.641096","139.541911","1","0","0","0"
"東京都","調布市","深大寺元町四丁目","","21","9","-36460.7","-26363.0","35.671009","139.542118","1","1","0","0"
"東京都","調布市","多摩川六丁目","","35","9","-39639.6","-26381.4","35.642356","139.542020","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","35","9","-36351.4","-26345.9","35.671995","139.542304","1","1","0","0"
"東京都","調布市","富士見町三丁目","","24","9","-37204.2","-26334.8","35.664309","139.542455","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","35","9","-36316.9","-26339.7","35.672306","139.542372","1","0","0","0"
"東京都","調布市","深大寺元町四丁目","","35","9","-36290.4","-26346.4","35.672546","139.542296","1","0","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39790.7","-26361.3","35.640994","139.542246","1","0","0","0"
"東京都","調布市","深大寺北町七丁目","","1","9","-36231.0","-26349.2","35.673081","139.542264","1","1","0","0"
"東京都","調布市","布田五丁目","","13","9","-39156.9","-26346.2","35.646708","139.542393","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","7","9","-36739.6","-26341.5","35.668497","139.542366","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","9","9","-36189.6","-26302.2","35.673455","139.542782","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","11","9","-36076.8","-26342.8","35.674471","139.542330","1","1","0","0"
"東京都","調布市","布田五丁目","","10","9","-39119.9","-26343.8","35.647041","139.542418","1","1","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39740.9","-26331.8","35.641445","139.542570","1","0","0","0"
"東京都","調布市","深大寺元町四丁目","","17","9","-36689.4","-26335.5","35.668949","139.542430","1","1","0","0"
"東京都","調布市","多摩川六丁目","","27","9","-39562.7","-26335.6","35.643050","139.542523","1","1","0","0"
"東京都","調布市","多摩川七丁目","","23","9","-39800.7","-26330.6","35.640905","139.542586","1","0","0","0"
"東京都","調布市","小島町二丁目","","54","9","-38867.6","-26339.5","35.649315","139.542457","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","32","9","-35859.0","-26294.4","35.676435","139.542857","1","1","0","0"
"東京都","調布市","多摩川六丁目","","33","9","-39681.7","-26317.0","35.641978","139.542732","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","33","9","-35823.2","-26292.5","35.676758","139.542877","1","1","0","0"
"東京都","調布市","富士見町三丁目","","22","9","-37314.5","-26317.3","35.663315","139.542651","1","1","0","0"
"東京都","調布市","多摩川六丁目","","24","9","-39540.6","-26304.4","35.643250","139.542867","1","1","0","0"
"東京都","調布市","布田五丁目","","10","9","-39131.3","-26317.4","35.646939","139.542710","1","0","0","0"
"東京都","調布市","多摩川六丁目","","33","9","-39653.4","-26308.2","35.642233","139.542828","1","0","0","0"
"東京都","調布市","富士見町三丁目","","22","9","-37365.5","-26299.9","35.662856","139.542845","1","0","0","0"
"東京都","調布市","布田五丁目","","12","9","-39177.8","-26305.1","35.646520","139.542847","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","10","9","-35646.6","-26288.9","35.678350","139.542910","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","16","9","-36657.7","-26304.4","35.669236","139.542773","1","1","0","0"
"東京都","調布市","多摩川六丁目","","26","9","-39582.9","-26296.6","35.642869","139.542955","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","3","9","-36261.1","-26258.2","35.672812","139.543270","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","2","9","-36224.3","-26266.9","35.673143","139.543173","1","1","0","0"
"東京都","調布市","布田五丁目","","11","9","-39144.5","-26292.8","35.646821","139.542981","1","1","0","0"
"東京都","調布市","小島町三丁目","","92","9","-38951.7","-26297.0","35.648558","139.542929","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","10","9","-36167.6","-26264.2","35.673654","139.543201","1","1","0","0"
"東京都","調布市","布田五丁目","","5","9","-39001.8","-26261.6","35.648108","139.543322","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","13","9","-36092.4","-26265.9","35.674332","139.543180","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","15","9","-36638.9","-26278.1","35.669406","139.543063","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","26","9","-37166.0","-26267.0","35.664655","139.543202","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","27","9","-37135.3","-26240.2","35.664932","139.543497","1","1","0","0"
"東京都","調布市","多摩川七丁目","","32","9","-39811.6","-26278.5","35.640808","139.543161","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","23","9","-37211.8","-26233.0","35.664243","139.543580","1","1","0","0"
"東京都","調布市","布田五丁目","","1","9","-38974.0","-26250.8","35.648359","139.543440","1","1","0","0"
"東京都","調布市","多摩川七丁目","","33","9","-39764.0","-26269.0","35.641237","139.543265","1","1","0","0"
"東京都","調布市","多摩川六丁目","","25","9","-39613.7","-26232.6","35.642593","139.543662","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","8","9","-37551.4","-26243.0","35.661182","139.543479","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","6","9","-37595.5","-26255.9","35.660784","139.543339","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","5","9","-37656.3","-26255.1","35.660236","139.543350","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","1","9","-36903.3","-26221.4","35.667024","139.543697","1","1","0","0"
"東京都","調布市","多摩川七丁目","","35","9","-39816.3","-26254.7","35.640767","139.543424","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","8","9","-35714.0","-26213.8","35.677745","139.543742","1","1","0","0"
"東京都","調布市","多摩川七丁目","","34","9","-39767.8","-26244.7","35.641204","139.543533","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","25","9","-37176.8","-26231.9","35.664559","139.543590","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","12","9","-35660.2","-26222.5","35.678229","139.543644","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","7","9","-37596.6","-26224.2","35.660775","139.543689","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","4","9","-37658.7","-26225.0","35.660215","139.543682","1","1","0","0"
"東京都","調布市","布田五丁目","","38","9","-39330.3","-26214.9","35.645148","139.543849","1","1","0","0"
"東京都","調布市","布田五丁目","","53","9","-39401.9","-26199.2","35.644503","139.544024","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","24","9","-37185.7","-26200.4","35.664479","139.543938","1","1","0","0"
"東京都","調布市","布田五丁目","","2","9","-39016.7","-26179.3","35.647976","139.544231","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","38","9","-36318.6","-26169.5","35.672296","139.544252","1","1","0","0"
"東京都","調布市","布田四丁目","","2","9","-38657.1","-26167.2","35.651217","139.544353","1","1","0","0"
"東京都","調布市","調布ケ丘四丁目","","3","9","-37665.1","-26188.0","35.660158","139.544091","1","1","0","0"
"東京都","調布市","布田四丁目","","16","9","-38737.2","-26187.5","35.650495","139.544131","1","1","0","0"
"東京都","調布市","深大寺元町四丁目","","1","9","-36921.4","-26171.4","35.666862","139.544251","1","0","0","0"
"東京都","調布市","布田四丁目","","14","9","-38830.3","-26168.5","35.649656","139.544344","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","13","9","-35664.8","-26144.0","35.678189","139.544512","1","1","0","0"
"東京都","調布市","布田四丁目","","13","9","-38757.9","-26163.7","35.650309","139.544395","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","3","9","-37062.5","-26160.7","35.665591","139.544373","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","29","9","-35522.6","-26147.6","35.679471","139.544467","1","1","0","0"
"東京都","調布市","布田五丁目","","53","9","-39416.5","-26158.2","35.644373","139.544477","1","0","0","0"
"東京都","調布市","調布ケ丘四丁目","","13","9","-37571.3","-26142.8","35.661005","139.544587","1","1","0","0"
"東京都","調布市","布田五丁目","","53","9","-39395.3","-26150.0","35.644564","139.544567","1","0","0","0"
"東京都","調布市","布田五丁目","","53","9","-39366.9","-26144.2","35.644820","139.544630","1","0","0","0"
"東京都","調布市","布田一丁目","","35","9","-38341.3","-26152.4","35.654064","139.544506","1","1","0","0"
"東京都","調布市","染地一丁目","","3","9","-39671.9","-26112.4","35.642072","139.544991","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","6","9","-36226.6","-26134.5","35.673126","139.544635","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","39","9","-36831.3","-26123.4","35.667676","139.544777","1","1","0","0"
"東京都","調布市","深大寺北町七丁目","","6","9","-36192.1","-26125.6","35.673438","139.544732","1","0","0","0"
"東京都","調布市","深大寺元町五丁目","","38","9","-36397.0","-26106.3","35.671591","139.544952","1","1","0","0"
"東京都","調布市","深大寺元町五丁目","","39","9","-36331.7","-26094.8","35.672180","139.545078","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","23","9","-35573.7","-26119.3","35.679012","139.544782","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","20","9","-37218.3","-26126.7","35.664187","139.544754","1","1","0","0"
"東京都","調布市","染地一丁目","","3","9","-39646.4","-26118.8","35.642301","139.544920","1","0","0","0"
"東京都","調布市","深大寺北町六丁目","","32","9","-35531.1","-26110.8","35.679395","139.544875","1","1","0","0"
"東京都","調布市","布田四丁目","","3","9","-38703.1","-26134.4","35.650804","139.544717","1","1","0","0"
"東京都","調布市","染地一丁目","","1","9","-39441.4","-26070.7","35.644151","139.545444","1","1","0","0"
"東京都","調布市","染地一丁目","","1","9","-39652.0","-26027.5","35.642254","139.545927","1","0","0","0"
"東京都","調布市","染地一丁目","","1","9","-39491.1","-26045.8","35.643703","139.545721","1","0","0","0"
"東京都","調布市","布田六丁目","","13","9","-39378.9","-26086.5","35.644714","139.545267","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","17","9","-37228.6","-26090.9","35.664095","139.545150","1","1","0","0"
"東京都","調布市","深大寺元町五丁目","","5","9","-36785.8","-26071.6","35.668087","139.545349","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","18","9","-37180.1","-26088.0","35.664532","139.545180","1","1","0","0"
"東京都","調布市","深大寺元町一丁目","","5","9","-37299.6","-26080.1","35.663455","139.545270","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","33","9","-35538.0","-26072.7","35.679334","139.545296","1","1","0","0"
"東京都","調布市","調布ケ丘一丁目","","12","9","-37793.2","-26083.2","35.659007","139.545252","1","1","0","0"
"東京都","調布市","布田六丁目","","12","9","-39309.6","-26073.3","35.645339","139.545411","1","1","0","0"
"東京都","調布市","深大寺元町三丁目","","37","9","-36850.6","-26063.0","35.667503","139.545445","1","1","0","0"
"東京都","調布市","深大寺北町六丁目","","34","9","-35492.3","-26064.5","35.679746","139.545385","1","1","0","0"
